date,score,signal,asian,europe,div,reason,sectors,n_targets,kospi_gap,sector_gap,direction_hit,excess
2025-12-11,3.5,매수,-1.0,4.0,0.5,🟢 기본,"semiconductor,power_infra",5,0.3213617546964738,0.5714704591566593,1.0,0.25010870446018546
2025-12-12,-3.5,금지,-2.0,-0.5,-1.0,🟡 관망 — 진입 없음,,0,-2.7217616257324524,,1.0,
2025-12-15,0.5,관망,0.0,0.0,0.5,🟡 관망 — 진입 없음,,0,0.0667380600376352,,,
2025-12-16,-4.0,금지,-2.0,-3.0,1.0,🟡 관망 — 진입 없음,,0,0.5076116411065005,,0.0,
2025-12-17,-2.0,관망,-1.0,-1.5,0.5,🟡 관망 — 진입 없음,,0,-1.6470183216366123,,,
2025-12-18,3.5,매수,0.0,3.0,0.5,🟢 + 나스닥↑,"semiconductor,battery_ev",4,1.5338557014867757,1.693728377249228,1.0,0.15987267576245223
2025-12-19,3.0,매수,1.0,1.5,0.5,🟢 기본,"semiconductor,power_infra",5,1.8830686318391239,3.2326347037927827,1.0,1.3495660719536589
2025-12-22,2.5,매수,2.0,0.0,0.5,🟢 + 나스닥↑,"semiconductor,battery_ev",4,0.5228955594310583,0.44653831862173116,1.0,-0.0763572408093271
2025-12-23,4.0,매수,1.0,2.5,0.5,🟢 기본,"semiconductor,power_infra",5,0.45953219482628105,0.6132547825410596,1.0,0.15372258771477854
2025-12-24,1.5,관망,1.0,0.0,0.5,🟡 관망 — 진입 없음,,0,0.5293748114850946,,,
2025-12-26,1.0,관망,0.0,0.0,1.0,🟡 관망 — 진입 없음,,0,0.40680643469737526,,,
2025-12-29,3.0,매수,2.0,0.0,1.0,🟢 + 유가↑,"oil_resource,shipbuilding",4,-0.6352251412501604,-0.2027544525901549,0.0,0.4324706886600055
2025-12-30,3.5,매수,-0.5,3.0,1.0,🟢 + CNH강세,"semiconductor,entertainment",5,0.24583401887697523,1.0935045277469804,1.0,0.8476705088700052
2026-01-02,0.5,관망,1.0,0.0,-0.5,🟡 관망 — 진입 없음,,0,1.770222528081982,,,
2026-01-05,3.5,매수,1.0,2.0,0.5,🟢 + 나스닥↑,"semiconductor,battery_ev",4,-0.25664363493880654,0.41867815712184353,0.0,0.67532179206065
2026-01-06,1.5,관망,1.0,0.0,0.5,🟡 관망 — 진입 없음,,0,0.9028846322952406,,,
2026-01-07,7.0,강매수,2.0,3.0,2.0,🟢🟢 + 금리↓,"reits,securities,power_infra",8,-0.4306710393601422,-0.34399387530758485,0.0,0.08667716405255738
2026-01-08,-0.5,관망,-1.0,0.0,0.5,🟡 관망 — 진입 없음,,0,-0.49074067916630826,,,
2026-01-09,2.5,매수,-1.0,3.0,0.5,🟢 + 나스닥↑,"semiconductor,battery_ev",4,1.1680457219122384,0.6457243951494791,1.0,-0.5223213267627593
2026-01-12,5.5,강매수,2.0,3.0,0.5,🟢🟢 기본,"semiconductor,power_infra",5,0.8140888997283449,1.4388417387415395,1.0,0.6247528390131947
2026-01-13,1.5,관망,1.0,1.0,-0.5,🟡 관망 — 진입 없음,,0,-0.16046986809360195,,,
2026-01-14,-1.5,관망,2.0,-3.0,-0.5,🟡 관망 — 진입 없음,,0,-0.2714385093460509,,,
2026-01-15,0.5,관망,-2.0,1.5,1.0,🟡 관망 — 진입 없음,,0,0.48171155075700867,,,
2026-01-16,0.0,관망,2.0,-2.5,0.5,🟡 관망 — 진입 없음,,0,-0.23426855154755435,,,
2026-01-19,-4.5,금지,-2.0,-3.0,0.5,🟡 관망 — 진입 없음,,0,-0.08931038959280595,,1.0,
2026-01-20,-3.0,금지,2.0,-3.0,-2.0,🟡 관망 — 진입 없음,,0,-1.5721242100752189,,1.0,
2026-01-21,0.5,관망,2.0,-2.0,0.5,🟡 관망 — 진입 없음,,0,1.570895716459499,,,
2026-01-22,5.0,강매수,2.0,2.0,1.0,🟢🟢 + 나스닥↑,"semiconductor,software_ai",5,0.6370540781665305,0.6582374811342268,1.0,0.021183402967696274
2026-01-23,3.5,매수,2.0,1.0,0.5,🟢 + 유가↑,"oil_resource,shipbuilding",4,0.1497016095344827,0.384541641346882,1.0,0.23484003181239932
2026-01-26,0.0,관망,-2.0,1.0,1.0,🟡 관망 — 진입 없음,,0,-0.3373957753759584,,,
2026-01-27,0.0,관망,-0.5,0.0,0.5,🟡 관망 — 진입 없음,,0,1.190596338137964,,,
2026-01-28,0.5,관망,0.0,-0.5,1.0,🟡 관망 — 진입 없음,,0,1.4042260778961377,,,
2026-01-29,-1.5,관망,2.0,-4.0,0.5,🟡 관망 — 진입 없음,,0,-0.20876039920995929,,,
2026-01-30,4.5,매수,1.0,3.0,0.5,🟢 기본,"semiconductor,power_infra",5,-1.9474107595231887,-2.7238337384494327,0.0,-0.776422978926244
2026-02-02,-3.5,금지,-1.0,0.0,-2.5,🟡 관망 — 진입 없음,,0,3.336386856604627,,0.0,
2026-02-03,0.5,관망,1.0,-1.0,0.5,🟡 관망 — 진입 없음,,0,-0.5175813675878496,,,
2026-02-04,0.0,관망,2.0,-3.0,1.0,🟡 관망 — 진입 없음,,0,-2.2354882671502296,,,
2026-02-05,0.5,관망,2.0,-1.5,0.0,🟡 관망 — 진입 없음,,0,-2.913099405947485,,,
2026-02-06,1.0,관망,-2.0,4.5,-1.5,🟡 관망 — 진입 없음,,0,4.12564706997581,,,
2026-02-09,7.0,강매수,2.0,4.0,1.0,🟢🟢 + 나스닥↑,"semiconductor,software_ai",5,0.9847022953837772,0.9649259434620613,1.0,-0.019776351921715896
2026-02-10,4.5,매수,1.5,1.0,2.0,🟢 + CNH강세,"semiconductor,entertainment",5,-0.14976246242238686,-0.6612503447142325,0.0,-0.5114878822918456
2026-02-11,-4.5,금지,-2.0,-3.0,0.5,🟡 관망 — 진입 없음,,0,1.3241204902865185,,0.0,
2026-02-12,1.5,관망,0.0,0.0,1.5,🟡 관망 — 진입 없음,,0,-0.15500977973685914,,,
2026-02-13,-1.0,관망,-2.0,1.5,-0.5,🟡 관망 — 진입 없음,,0,2.452875224013145,,,
2026-02-19,3.5,매수,2.0,2.0,-0.5,🟢 + 유가↑,"oil_resource,shipbuilding",4,0.34594454566471444,1.9008915187256707,1.0,1.5549469730609564
2026-02-20,4.5,매수,2.0,3.0,-0.5,🟢 + 나스닥↑,"semiconductor,battery_ev",4,1.6282963438820655,1.8487153506699494,1.0,0.22041900678788395
2026-02-23,-1.5,관망,1.0,-2.0,-0.5,🟡 관망 — 진입 없음,,0,0.12641161727356492,,,
2026-02-24,-2.5,금지,-2.0,-1.0,0.5,🟡 관망 — 진입 없음,,0,0.8888317784414186,,0.0,
2026-02-25,7.0,강매수,3.5,3.0,0.5,🟢🟢 + 나스닥↑,"semiconductor,software_ai",5,0.6109595340835627,1.9403017661584783,1.0,1.3293422320749155
2026-02-26,8.5,강매수,3.5,2.5,2.5,🟢🟢 기본,"semiconductor,power_infra",5,-1.7405277531531576,-2.7052988809213936,0.0,-0.964771127768236
